order_id,company,courier_id,created_at,pickup_time,estimated_arrival,delivery_time,distance_km,est_duration_min,actual_duration_min,delay_minutes,status,root_cause,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,zone,items_count,courier_rating,courier_experience_years,vehicle_type,weather,traffic_level,qc_flag,qc_issue_type,attempt_count
FAS_O004534,FastMove,FAS_C0222,2025-11-10 21:53:42.134293,2025-11-10 22:12:42.134293,2025-11-10 22:55:42.134293,2025-11-10 22:55:42.134293,5.99,43,43,0,Delivered,None,35.869775,51.57286,35.565281,51.323321,East,1,5.0,2.1,Car,Clear,Low,False,,1
FAS_O004535,FastMove,FAS_C0022,2025-09-07 11:36:54.134293,2025-09-07 11:51:54.134293,2025-09-07 12:16:54.134293,2025-09-07 12:36:54.134293,3.21,25,45,20,Delivered,Vehicle Issue,35.885886,51.406151,35.733874,51.226811,Center,1,4.1,0.3,Motorbike,Clear,Medium,False,,1
FAS_O004536,FastMove,FAS_C0133,2025-11-13 16:32:24.134293,2025-11-13 16:57:24.134293,2025-11-13 17:24:24.134293,2025-11-13 17:24:24.134293,5.02,27,27,0,Delivered,None,35.700574,51.490746,35.784343,51.642788,East,1,4.8,0.7,Bike,Clear,Low,False,,1
FAS_O004537,FastMove,FAS_C0046,2025-09-17 00:53:43.134293,2025-09-17 01:12:43.134293,2025-09-17 01:28:43.134293,2025-09-17 01:28:43.134293,2.2,16,16,0,Delivered,None,35.664449,51.482878,35.783324,51.335444,North,1,5.0,0.3,Bike,Clear,Low,False,,2
FAS_O004538,FastMove,FAS_C0035,2025-10-26 16:36:10.134293,2025-10-26 16:52:10.134293,2025-10-26 17:16:10.134293,2025-10-26 17:25:10.134293,3.13,24,33,9,Delivered,Operational,35.758056,51.344032,35.847333,51.462824,Outskirts,1,4.0,1.6,Car,Rain,Low,False,,1
FAS_O004539,FastMove,FAS_C0188,2025-10-27 12:26:26.134293,2025-10-27 12:51:26.134293,2025-10-27 13:24:26.134293,2025-10-27 13:24:26.134293,4.25,33,33,0,Delivered,None,35.767345,51.376983,35.740467,51.499631,South,3,5.0,1.7,Bike,Clear,Low,False,,3
FAS_O004540,FastMove,FAS_C0197,2025-11-23 03:57:18.134293,2025-11-23 04:04:18.134293,2025-11-23 04:28:18.134293,2025-11-23 04:28:18.134293,2.58,24,24,0,Delivered,None,35.603031,51.485381,35.878342,51.231771,Center,1,3.7,1.3,Car,Hot,Medium,False,,1
FAS_O004541,FastMove,FAS_C0249,2025-10-06 09:42:50.134293,2025-10-06 10:02:50.134293,2025-10-06 11:07:50.134293,2025-10-06 11:14:50.134293,9.54,65,72,7,Delivered,Wrong Address,35.830531,51.472519,35.492705,51.201014,Outskirts,1,4.6,4.1,Bike,Clear,Low,True,Missing Item,1
FAS_O004542,FastMove,FAS_C0167,2025-11-30 06:20:44.134293,2025-11-30 06:32:44.134293,2025-11-30 06:58:44.134293,2025-11-30 07:00:44.134293,2.77,26,28,2,Delivered,Weather,35.64179,51.383103,35.660913,51.549392,Outskirts,1,4.4,1.8,Motorbike,Clear,Medium,False,,1
FAS_O004543,FastMove,FAS_C0074,2025-11-28 23:39:40.134293,2025-11-28 23:51:40.134293,2025-11-29 00:05:40.134293,2025-11-29 00:26:40.134293,1.55,14,35,21,Delivered,Wrong Address,35.489813,51.54152,35.678191,51.396319,Center,4,4.5,0.6,Van,Clear,High,False,,1
FAS_O004544,FastMove,FAS_C0109,2025-10-09 19:53:15.134293,2025-10-09 20:17:15.134293,2025-10-09 20:28:15.134293,2025-10-09 20:52:15.134293,0.62,11,35,24,Delivered,Traffic,35.642581,51.385438,35.765695,51.264401,Outskirts,1,4.0,1.0,Van,Windy,Severe,False,,2
FAS_O004545,FastMove,FAS_C0095,2025-11-27 12:01:34.134293,2025-11-27 12:10:34.134293,2025-11-27 12:50:34.134293,2025-11-27 12:53:34.134293,5.32,40,43,3,Delivered,Customer Not Available,35.779114,51.254138,35.71209,51.484353,North,1,4.4,0.3,Car,Clear,Medium,False,,1
FAS_O004546,FastMove,FAS_C0111,2025-09-23 14:37:03.134293,2025-09-23 14:55:03.134293,2025-09-23 15:44:03.134293,2025-09-23 15:48:03.134293,6.31,49,53,4,Delivered,Weather,35.596761,51.500514,35.673214,51.370183,Outskirts,1,3.8,2.1,Van,Clear,Low,False,,1
FAS_O004547,FastMove,FAS_C0003,2025-09-28 23:06:48.134293,2025-09-28 23:13:48.134293,2025-09-28 23:41:48.134293,2025-09-28 23:52:48.134293,2.3,28,39,11,Delivered,Traffic,35.71274,51.477457,35.778972,51.478247,Outskirts,1,4.9,3.1,Bike,Clear,High,False,,2
FAS_O004548,FastMove,FAS_C0027,2025-09-17 00:01:54.134293,2025-09-17 00:11:54.134293,2025-09-17 00:17:54.134293,2025-09-17 01:23:54.134293,0.5,6,72,66,Delivered (Delayed),Weather,35.734057,51.411823,35.813643,51.297206,Outskirts,1,4.4,4.3,Motorbike,Clear,High,False,,1
FAS_O004549,FastMove,FAS_C0029,2025-09-22 21:15:15.134293,2025-09-22 21:25:15.134293,2025-09-22 21:40:15.134293,2025-09-22 22:06:15.134293,0.5,15,41,26,Delivered,Customer Not Available,35.578862,51.523601,35.590503,51.497584,North,1,4.5,1.0,Bike,Clear,High,False,,1
FAS_O004550,FastMove,FAS_C0026,2025-10-12 15:06:45.134293,2025-10-12 15:11:45.134293,2025-10-12 15:51:45.134293,2025-10-12 15:51:45.134293,5.48,40,40,0,Delivered,None,35.694494,51.370113,35.675263,51.326246,Center,1,4.9,0.9,Motorbike,Clear,Medium,False,,2
FAS_O004551,FastMove,FAS_C0204,2025-11-04 23:28:33.134293,2025-11-04 23:48:33.134293,2025-11-05 00:32:33.134293,2025-11-05 00:35:33.134293,6.61,44,47,3,Delivered,Traffic,35.635727,51.381057,35.658786,51.292238,South,1,4.5,1.0,Van,Clear,Medium,False,,1
FAS_O004552,FastMove,FAS_C0121,2025-09-07 09:11:45.134293,2025-09-07 09:24:45.134293,2025-09-07 09:25:45.134293,2025-09-07 09:40:45.134293,0.92,1,16,15,Delivered,Traffic,35.632203,51.438058,35.794835,51.324694,East,2,4.5,2.0,Car,Windy,Severe,False,,1
FAS_O004553,FastMove,FAS_C0276,2025-09-08 17:49:59.134293,2025-09-08 18:01:59.134293,2025-09-08 18:20:59.134293,2025-09-08 18:30:59.134293,0.81,19,29,10,Delivered,Operational,35.744364,51.324579,35.833406,51.575037,Center,1,4.4,1.4,Motorbike,Clear,High,False,,1
FAS_O004554,FastMove,FAS_C0170,2025-11-24 20:42:19.134293,2025-11-24 21:06:19.134293,2025-11-24 21:19:19.134293,2025-11-24 21:23:19.134293,1.1,13,17,4,Delivered,Wrong Address,35.710303,51.41086,35.708374,51.563372,Center,1,5.0,0.7,Bike,Clear,Low,False,,1
FAS_O004555,FastMove,FAS_C0214,2025-11-20 12:04:08.134293,2025-11-20 12:29:08.134293,2025-11-20 12:50:08.134293,2025-11-20 12:51:08.134293,2.13,21,22,1,Delivered,Traffic,35.68396,51.455505,35.705944,51.255758,Center,2,4.3,1.8,Bike,Clear,Low,False,,1
FAS_O004556,FastMove,FAS_C0280,2025-09-21 09:07:44.134293,2025-09-21 09:24:44.134293,2025-09-21 10:23:44.134293,2025-09-21 10:23:44.134293,7.88,59,59,0,Delivered,None,35.832867,51.256078,35.720612,51.439328,East,1,4.2,0.7,Motorbike,Clear,Low,False,,1
FAS_O004557,FastMove,FAS_C0081,2025-11-13 02:34:24.134293,2025-11-13 02:41:24.134293,2025-11-13 03:02:24.134293,2025-11-13 03:02:24.134293,0.77,21,21,0,Delivered,None,35.746895,51.309817,35.855618,51.426776,Center,2,4.9,2.0,Bike,Clear,Low,False,,1
FAS_O004558,FastMove,FAS_C0093,2025-11-22 02:23:33.134293,2025-11-22 02:28:33.134293,2025-11-22 03:23:33.134293,2025-11-22 03:23:33.134293,7.22,55,55,0,Delivered,None,35.674823,51.287069,35.791367,51.549696,Outskirts,1,5.0,3.5,Van,Clear,Low,False,,2
FAS_O004559,FastMove,FAS_C0210,2025-10-29 11:48:46.134293,2025-10-29 12:07:46.134293,2025-10-29 12:25:46.134293,2025-10-29 12:39:46.134293,1.11,18,32,14,Delivered,Wrong Address,35.651756,51.310407,35.788764,51.452,North,1,5.0,4.4,Motorbike,Clear,High,False,,1
FAS_O004560,FastMove,FAS_C0289,2025-10-05 04:41:40.134293,2025-10-05 04:48:40.134293,2025-10-05 04:55:40.134293,2025-10-05 05:03:40.134293,0.5,7,15,8,Delivered,Traffic,35.606557,51.419299,35.815513,51.227159,West,2,4.0,0.9,Motorbike,Clear,Medium,True,Wrong Item,1
FAS_O004561,FastMove,FAS_C0298,2025-10-13 03:37:25.134293,2025-10-13 03:42:25.134293,2025-10-13 04:50:25.134293,2025-10-13 04:50:25.134293,10.12,68,68,0,Delivered,None,35.63127,51.401345,35.717868,51.419459,Center,1,4.4,2.9,Motorbike,Clear,Low,False,,1
FAS_O004562,FastMove,FAS_C0294,2025-11-23 00:54:42.134293,2025-11-23 01:09:42.134293,2025-11-23 01:42:42.134293,2025-11-23 01:42:42.134293,2.93,33,33,0,Failed,None,35.790629,51.30516,35.65817,51.635127,West,1,4.5,1.4,Car,Clear,Low,False,,3
FAS_O004563,FastMove,FAS_C0059,2025-10-23 00:07:28.134293,2025-10-23 00:16:28.134293,2025-10-23 00:20:28.134293,2025-10-23 00:35:28.134293,0.73,4,19,15,Delivered,Traffic,35.714696,51.23567,35.873487,51.457195,South,1,5.0,0.3,Bike,Clear,High,False,,1
FAS_O004564,FastMove,FAS_C0156,2025-11-21 13:45:45.134293,2025-11-21 14:08:45.134293,2025-11-21 14:36:45.134293,2025-11-21 14:39:45.134293,2.49,28,31,3,Delivered,Wrong Address,35.638988,51.388087,35.734752,51.362524,East,1,4.9,0.2,Car,Clear,Medium,False,,1
FAS_O004565,FastMove,FAS_C0147,2025-11-12 12:34:54.134293,2025-11-12 12:41:54.134293,2025-11-12 13:04:54.134293,2025-11-12 13:19:54.134293,3.37,23,38,15,Delivered,Customer Not Available,35.606627,51.527671,35.694848,51.490878,Outskirts,1,4.6,5.5,Motorbike,Clear,High,False,,1
FAS_O004566,FastMove,FAS_C0023,2025-09-18 13:00:26.134293,2025-09-18 13:06:26.134293,2025-09-18 13:39:26.134293,2025-09-18 13:39:26.134293,3.59,33,33,0,Delivered,None,35.863199,51.422725,35.856153,51.257391,North,4,5.0,2.9,Car,Clear,Low,False,,1
FAS_O004567,FastMove,FAS_C0018,2025-10-31 21:26:31.134293,2025-10-31 21:35:31.134293,2025-10-31 22:22:31.134293,2025-10-31 22:33:31.134293,8.04,47,58,11,Delivered,Traffic,35.709835,51.472865,35.675338,51.425123,Outskirts,1,5.0,0.9,Van,Rain,Medium,False,,1
FAS_O004568,FastMove,FAS_C0088,2025-11-24 21:13:30.134293,2025-11-24 21:18:30.134293,2025-11-24 22:04:30.134293,2025-11-24 22:20:30.134293,6.39,46,62,16,Delivered,Traffic,35.742364,51.291662,35.662962,51.464908,Center,1,4.2,0.1,Van,Windy,Low,False,,1
FAS_O004569,FastMove,FAS_C0023,2025-09-13 20:04:09.134293,2025-09-13 20:09:09.134293,2025-09-13 20:59:09.134293,2025-09-13 20:59:09.134293,7.05,50,50,0,Delivered,None,35.74736,51.295918,35.76604,51.353152,South,5,4.4,1.0,Motorbike,Hot,Medium,False,,2
FAS_O004570,FastMove,FAS_C0122,2025-09-13 08:50:16.134293,2025-09-13 09:14:16.134293,2025-09-13 09:56:16.134293,2025-09-13 09:59:16.134293,5.77,42,45,3,Delivered,Traffic,35.722071,51.359383,35.635875,51.328199,Outskirts,1,4.6,1.4,Bike,Clear,Medium,False,,1
FAS_O004571,FastMove,FAS_C0061,2025-11-27 09:39:31.134293,2025-11-27 09:44:31.134293,2025-11-27 10:02:31.134293,2025-11-27 10:02:31.134293,0.82,18,18,0,Delivered,None,35.670889,51.320101,35.803113,51.345061,Outskirts,1,4.8,1.0,Car,Clear,Low,True,Wrong Item,1
FAS_O004572,FastMove,FAS_C0096,2025-09-24 16:38:29.134293,2025-09-24 16:48:29.134293,2025-09-24 17:22:29.134293,2025-09-24 17:45:29.134293,4.28,34,57,23,Delivered,Wrong Address,35.631859,51.598604,35.760953,51.576464,Outskirts,2,4.9,1.8,Van,Clear,High,False,,1
FAS_O004573,FastMove,FAS_C0254,2025-10-18 06:27:11.134293,2025-10-18 06:42:11.134293,2025-10-18 07:37:11.134293,2025-10-18 07:58:11.134293,7.4,55,76,21,Delivered,Vehicle Issue,35.65242,51.411193,35.609592,51.634951,South,1,4.9,0.7,Bike,Hot,High,False,,1
FAS_O004574,FastMove,FAS_C0193,2025-10-23 20:47:46.134293,2025-10-23 21:12:46.134293,2025-10-23 21:39:46.134293,2025-10-23 22:04:46.134293,3.55,27,52,25,Delivered,Wrong Address,35.703186,51.484103,35.527854,51.416454,West,1,3.9,2.4,Car,Clear,High,False,,1
FAS_O004575,FastMove,FAS_C0050,2025-11-19 23:16:04.134293,2025-11-19 23:26:04.134293,2025-11-19 23:56:04.134293,2025-11-20 00:09:04.134293,2.78,30,43,13,Delivered,Wrong Address,35.937491,51.350734,35.664267,51.352001,South,1,5.0,1.1,Bike,Clear,High,False,,1
FAS_O004576,FastMove,FAS_C0160,2025-11-27 06:00:53.134293,2025-11-27 06:16:53.134293,2025-11-27 06:50:53.134293,2025-11-27 06:54:53.134293,4.09,34,38,4,Delivered,Traffic,35.628187,51.47751,35.80201,51.413313,Center,2,4.5,4.5,Motorbike,Clear,Medium,False,,1
FAS_O004577,FastMove,FAS_C0067,2025-10-14 00:27:49.134293,2025-10-14 00:36:49.134293,2025-10-14 01:24:49.134293,2025-10-14 01:29:49.134293,6.31,48,53,5,Delivered,Traffic,35.851161,51.33334,35.673619,51.235638,North,1,4.7,0.2,Car,Clear,Medium,False,,1
FAS_O004578,FastMove,FAS_C0185,2025-09-08 11:31:45.134293,2025-09-08 11:55:45.134293,2025-09-08 12:02:45.134293,2025-09-08 12:15:45.134293,1.14,7,20,13,Delivered,Traffic,35.764276,51.318431,35.647333,51.337567,North,1,4.9,0.3,Bike,Windy,Medium,False,,1
FAS_O004579,FastMove,FAS_C0220,2025-09-29 07:07:25.134293,2025-09-29 07:30:25.134293,2025-09-29 08:12:25.134293,2025-09-29 08:12:25.134293,4.47,42,42,0,Delivered,None,35.688267,51.327561,35.879354,51.45102,East,1,5.0,1.2,Van,Clear,Low,False,,2
FAS_O004580,FastMove,FAS_C0272,2025-10-01 04:34:06.134293,2025-10-01 04:40:06.134293,2025-10-01 05:30:06.134293,2025-10-01 05:49:06.134293,6.56,50,69,19,Delivered,Traffic,35.901844,51.395254,35.610749,51.417608,West,1,4.8,0.4,Motorbike,Windy,High,False,,1
FAS_O004581,FastMove,FAS_C0038,2025-11-01 01:52:23.134293,2025-11-01 02:11:23.134293,2025-11-01 02:53:23.134293,2025-11-01 02:55:23.134293,4.9,42,44,2,Delivered,Vehicle Issue,35.884081,51.438089,35.859602,51.256376,Outskirts,4,4.3,0.7,Bike,Clear,Low,False,,1
FAS_O004582,FastMove,FAS_C0008,2025-11-06 06:52:18.134293,2025-11-06 07:13:18.134293,2025-11-06 07:15:18.134293,2025-11-06 07:15:18.134293,0.88,2,2,0,Delivered,None,35.700657,51.320428,35.73806,51.36561,Center,3,4.6,0.4,Van,Clear,Low,False,,1
FAS_O004583,FastMove,FAS_C0261,2025-11-20 19:04:58.134293,2025-11-20 19:17:58.134293,2025-11-20 20:05:58.134293,2025-11-20 20:21:58.134293,6.67,48,64,16,Delivered,Wrong Address,35.661831,51.522725,35.780218,51.293438,North,1,4.9,4.1,Motorbike,Windy,High,True,Wrong Item,1
FAS_O004584,FastMove,FAS_C0149,2025-11-24 08:52:57.134293,2025-11-24 09:05:57.134293,2025-11-24 09:40:57.134293,2025-11-24 09:51:57.134293,4.41,35,46,11,Delivered,Weather,35.6403,51.567735,35.81624,51.405494,North,1,4.7,0.9,Van,Rain,Medium,False,,1
FAS_O004585,FastMove,FAS_C0250,2025-12-02 17:46:52.134293,2025-12-02 18:08:52.134293,2025-12-02 18:21:52.134293,2025-12-02 18:46:52.134293,2.01,13,38,25,Delivered,Wrong Address,35.554032,51.545873,35.759722,51.350516,East,1,4.2,4.0,Van,Clear,High,False,,2
FAS_O004586,FastMove,FAS_C0020,2025-09-20 07:16:52.134293,2025-09-20 07:25:52.134293,2025-09-20 07:45:52.134293,2025-09-20 07:53:52.134293,2.37,20,28,8,Delivered,Wrong Address,35.65021,51.339455,35.898571,51.446348,South,1,4.9,1.4,Car,Rain,Low,False,,1
FAS_O004587,FastMove,FAS_C0018,2025-10-20 21:10:32.134293,2025-10-20 21:22:32.134293,2025-10-20 21:40:32.134293,2025-10-20 22:03:32.134293,2.94,18,41,23,Delivered,Traffic,35.610275,51.668608,35.74947,51.606674,South,3,4.6,0.7,Bike,Clear,Medium,False,,2
FAS_O004588,FastMove,FAS_C0191,2025-09-27 09:05:34.134293,2025-09-27 09:17:34.134293,2025-09-27 09:39:34.134293,2025-09-27 09:54:34.134293,2.72,22,37,15,Delivered,Vehicle Issue,35.848906,51.452771,35.674073,51.373758,West,3,4.7,0.4,Motorbike,Clear,High,False,,1
FAS_O004589,FastMove,FAS_C0181,2025-11-06 14:43:40.134293,2025-11-06 14:48:40.134293,2025-11-06 15:23:40.134293,2025-11-06 15:40:40.134293,5.14,35,52,17,Delivered,Weather,35.566724,51.464136,35.92705,51.495297,West,1,5.0,3.4,Bike,Clear,High,False,,1
FAS_O004590,FastMove,FAS_C0225,2025-10-01 06:59:32.134293,2025-10-01 07:22:32.134293,2025-10-01 07:59:32.134293,2025-10-01 08:04:32.134293,3.09,37,42,5,Delivered,Traffic,35.749433,51.47253,35.661469,51.437671,South,2,3.4,0.3,Car,Clear,Medium,False,,1
FAS_O004591,FastMove,FAS_C0176,2025-10-24 05:12:18.134293,2025-10-24 05:23:18.134293,2025-10-24 05:43:18.134293,2025-10-24 05:43:18.134293,2.35,20,20,0,Delivered,None,35.810673,51.536204,35.565564,51.270251,Outskirts,1,4.5,0.3,Van,Clear,Medium,False,,1
FAS_O004592,FastMove,FAS_C0097,2025-10-26 23:34:59.134293,2025-10-26 23:45:59.134293,2025-10-27 00:09:59.134293,2025-10-27 00:27:59.134293,1.7,24,42,18,Delivered,Wrong Address,35.670781,51.405686,35.868573,51.523606,South,1,4.0,0.3,Motorbike,Clear,Severe,False,,1
FAS_O004593,FastMove,FAS_C0077,2025-10-12 16:22:16.134293,2025-10-12 16:33:16.134293,2025-10-12 17:01:16.134293,2025-10-12 17:07:16.134293,3.03,28,34,6,Delivered,Wrong Address,35.654115,51.411582,35.778845,51.458778,East,1,4.2,1.3,Motorbike,Clear,Low,False,,1
FAS_O004594,FastMove,FAS_C0264,2025-09-07 16:42:01.134293,2025-09-07 16:52:01.134293,2025-09-07 17:23:01.134293,2025-09-07 17:26:01.134293,2.43,31,34,3,Delivered,Wrong Address,35.568295,51.412591,35.805265,51.608675,North,1,4.3,3.2,Motorbike,Clear,Low,False,,1
FAS_O004595,FastMove,FAS_C0037,2025-11-14 05:46:00.134293,2025-11-14 06:01:00.134293,2025-11-14 06:53:00.134293,2025-11-14 07:13:00.134293,7.33,52,72,20,Delivered,Traffic,35.740189,51.464816,35.790018,51.426979,East,1,4.5,4.0,Van,Rain,Low,False,,1
FAS_O004596,FastMove,FAS_C0032,2025-09-24 01:59:45.134293,2025-09-24 02:16:45.134293,2025-09-24 02:31:45.134293,2025-09-24 02:48:45.134293,2.05,15,32,17,Delivered,Wrong Address,35.769725,51.43816,35.715078,51.416413,South,1,4.4,0.1,Car,Clear,Severe,False,,1
FAS_O004597,FastMove,FAS_C0277,2025-11-01 00:44:49.134293,2025-11-01 01:06:49.134293,2025-11-01 01:32:49.134293,2025-11-01 01:56:49.134293,5.17,26,50,24,Delivered,Traffic,35.714474,51.41965,35.707334,51.339894,South,1,4.5,0.0,Bike,Clear,Medium,False,,1
FAS_O004598,FastMove,FAS_C0092,2025-09-23 00:40:00.134293,2025-09-23 00:46:00.134293,2025-09-23 01:25:00.134293,2025-09-23 01:50:00.134293,4.78,39,64,25,Delivered,Traffic,35.554143,51.541182,35.790708,51.421124,Center,1,3.8,2.8,Car,Clear,Severe,False,,1
FAS_O004599,FastMove,FAS_C0209,2025-09-13 04:15:46.134293,2025-09-13 04:35:46.134293,2025-09-13 06:07:46.134293,2025-09-13 06:12:46.134293,14.55,92,97,5,Delivered,Traffic,35.751532,51.424844,35.703611,51.418056,East,2,3.6,0.4,Car,Clear,Low,False,,2
FAS_O004600,FastMove,FAS_C0072,2025-09-24 22:57:48.134293,2025-09-24 23:10:48.134293,2025-09-24 23:41:48.134293,2025-09-25 00:00:48.134293,4.36,31,50,19,Delivered,Wrong Address,35.715319,51.452889,35.688699,51.545552,West,1,5.0,0.1,Van,Clear,High,False,,1
FAS_O004601,FastMove,FAS_C0245,2025-11-26 02:04:11.134293,2025-11-26 02:27:11.134293,2025-11-26 02:43:11.134293,2025-11-26 02:48:11.134293,0.5,16,21,5,Delivered,Customer Not Available,35.808322,51.353804,35.707044,51.458292,Center,2,4.0,3.2,Motorbike,Windy,Low,False,,1
FAS_O004602,FastMove,FAS_C0219,2025-11-01 11:09:59.134293,2025-11-01 11:30:59.134293,2025-11-01 12:18:59.134293,2025-11-01 12:30:59.134293,4.98,48,60,12,Delivered,Traffic,35.838834,51.363252,35.583157,51.352863,West,2,5.0,0.8,Motorbike,Rain,Medium,False,,1
FAS_O004603,FastMove,FAS_C0068,2025-10-23 16:24:00.134293,2025-10-23 16:33:00.134293,2025-10-23 17:25:00.134293,2025-10-23 17:27:00.134293,7.08,52,54,2,Delivered,Wrong Address,35.833434,51.340737,35.670273,51.523995,North,1,4.6,0.9,Motorbike,Clear,Medium,False,,1
FAS_O004604,FastMove,FAS_C0041,2025-11-01 03:42:44.134293,2025-11-01 03:50:44.134293,2025-11-01 04:06:44.134293,2025-11-01 04:10:44.134293,1.09,16,20,4,Delivered,Traffic,35.575071,51.424401,35.718406,51.416514,Center,1,4.2,1.2,Motorbike,Clear,Low,False,,1
FAS_O004605,FastMove,FAS_C0046,2025-11-26 02:49:03.134293,2025-11-26 03:10:03.134293,2025-11-26 03:48:03.134293,2025-11-26 03:57:03.134293,4.41,38,47,9,Delivered,Vehicle Issue,35.641549,51.391084,35.763775,51.634959,East,2,4.7,0.4,Bike,Clear,Medium,False,,1
FAS_O004606,FastMove,FAS_C0013,2025-09-08 09:17:07.134293,2025-09-08 09:28:07.134293,2025-09-08 10:07:07.134293,2025-09-08 10:07:07.134293,5.18,39,39,0,Delivered,None,35.773731,51.433706,35.612316,51.41644,Outskirts,1,4.5,1.4,Motorbike,Clear,Low,False,,2
FAS_O004607,FastMove,FAS_C0193,2025-09-05 16:27:20.134293,2025-09-05 16:43:20.134293,2025-09-05 17:10:20.134293,2025-09-05 17:24:20.134293,4.27,27,41,14,Delivered,Operational,35.627745,51.381686,35.719196,51.440594,Outskirts,1,4.2,0.2,Car,Clear,Severe,False,,1
FAS_O004608,FastMove,FAS_C0285,2025-11-26 19:34:56.134293,2025-11-26 19:48:56.134293,2025-11-26 20:06:56.134293,2025-11-26 20:13:56.134293,2.62,18,25,7,Delivered,Wrong Address,35.657093,51.375521,35.675802,51.219031,East,1,5.0,0.1,Bike,Rain,Low,False,,1
FAS_O004609,FastMove,FAS_C0176,2025-11-20 10:46:57.134293,2025-11-20 10:52:57.134293,2025-11-20 11:16:57.134293,2025-11-20 11:16:57.134293,0.8,24,24,0,Delivered,None,35.775242,51.267054,35.690195,51.238678,Center,1,4.2,0.6,Motorbike,Clear,Medium,False,,3
FAS_O004610,FastMove,FAS_C0146,2025-11-04 17:30:45.134293,2025-11-04 17:51:45.134293,2025-11-04 18:27:45.134293,2025-11-04 18:29:45.134293,6.1,36,38,2,Delivered,Wrong Address,35.757489,51.350732,35.708058,51.590174,Outskirts,1,5.0,0.2,Motorbike,Clear,Low,False,,2
FAS_O004611,FastMove,FAS_C0114,2025-11-01 06:40:57.134293,2025-11-01 07:01:57.134293,2025-11-01 07:47:57.134293,2025-11-01 08:01:57.134293,7.16,46,60,14,Delivered,Customer Not Available,35.750959,51.37114,35.594799,51.314929,West,1,3.8,0.5,Bike,Clear,High,False,,1
FAS_O004612,FastMove,FAS_C0167,2025-11-25 01:13:28.134293,2025-11-25 01:19:28.134293,2025-11-25 01:55:28.134293,2025-11-25 02:11:28.134293,5.44,36,52,16,Delivered,Wrong Address,35.786328,51.395853,35.791195,51.424409,West,2,5.0,0.4,Car,Rain,Medium,False,,1
FAS_O004613,FastMove,FAS_C0138,2025-10-29 18:57:32.134293,2025-10-29 19:12:32.134293,2025-10-29 19:31:32.134293,2025-10-29 19:33:32.134293,2.36,19,21,2,Delivered,Wrong Address,35.697738,51.519669,35.630967,51.273894,Outskirts,1,4.3,3.4,Bike,Clear,Low,False,,1
FAS_O004614,FastMove,FAS_C0219,2025-11-12 04:26:57.134293,2025-11-12 04:31:57.134293,2025-11-12 04:55:57.134293,2025-11-12 04:55:57.134293,4.46,24,24,0,Delivered,None,35.710576,51.52826,35.741197,51.433734,Center,4,5.0,0.2,Car,Clear,Medium,False,,1
FAS_O004615,FastMove,FAS_C0018,2025-10-28 08:35:32.134293,2025-10-28 09:00:32.134293,2025-10-28 09:31:32.134293,2025-10-28 09:37:32.134293,4.65,31,37,6,Delivered,Wrong Address,35.566154,51.275786,35.692898,51.416231,North,1,4.2,4.3,Car,Clear,High,False,,1
FAS_O004616,FastMove,FAS_C0130,2025-11-03 12:44:49.134293,2025-11-03 12:59:49.134293,2025-11-03 13:13:49.134293,2025-11-03 13:22:49.134293,1.04,14,23,9,Delivered,Vehicle Issue,35.7317,51.528669,35.5529,51.299893,East,1,4.3,0.8,Car,Clear,Low,False,,1
FAS_O004617,FastMove,FAS_C0094,2025-09-22 21:41:00.134293,2025-09-22 22:02:00.134293,2025-09-22 22:32:00.134293,2025-09-22 22:32:00.134293,4.84,30,30,0,Delivered,None,35.831775,51.399002,35.637097,51.446674,Outskirts,2,4.5,0.1,Car,Clear,Low,False,,1
FAS_O004618,FastMove,FAS_C0182,2025-10-20 07:36:16.134293,2025-10-20 07:57:16.134293,2025-10-20 08:18:16.134293,2025-10-20 08:24:16.134293,2.69,21,27,6,Delivered,Weather,35.986381,51.31869,35.77458,51.395099,West,1,4.5,1.3,Van,Clear,Low,False,,2
FAS_O004619,FastMove,FAS_C0155,2025-10-09 21:27:58.134293,2025-10-09 21:51:58.134293,2025-10-09 22:22:58.134293,2025-10-09 22:45:58.134293,4.51,31,54,23,Delivered,Vehicle Issue,35.566419,51.43231,35.709116,51.287779,Center,1,3.8,1.9,Bike,Clear,High,False,,2
FAS_O004620,FastMove,FAS_C0128,2025-09-28 00:18:58.134293,2025-09-28 00:37:58.134293,2025-09-28 00:47:58.134293,2025-09-28 00:47:58.134293,2.56,10,10,0,Delivered,None,35.506872,51.373507,35.659839,51.337416,North,5,4.8,1.4,Bike,Clear,Medium,False,,2
FAS_O004621,FastMove,FAS_C0173,2025-10-13 22:24:18.134293,2025-10-13 22:34:18.134293,2025-10-13 23:05:18.134293,2025-10-13 23:24:18.134293,2.96,31,50,19,Delivered,Wrong Address,35.638481,51.331247,35.772039,51.41881,Center,3,3.8,0.2,Bike,Clear,High,False,,2
FAS_O004622,FastMove,FAS_C0239,2025-11-16 12:32:19.134293,2025-11-16 12:55:19.134293,2025-11-16 13:08:19.134293,2025-11-16 13:08:19.134293,0.5,13,13,0,Delivered,None,35.83649,51.386729,35.644142,51.401279,Outskirts,2,4.5,1.4,Van,Clear,Medium,False,,1
